CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn,Occupation,WebsiteVisitFrequency
1636,42,Male,San Diego,Gold,28,3949.09,Home Goods,2023-05-12,0,Full-Time Employed,28
1637,68,Female,Chicago,Platinum,70,104.81,Sports,2023-07-30,1,Retired,70
1638,44,Male,Chicago,Bronze,76,4655.69,Home Goods,2023-08-04,0,Full-Time Employed,76
1639,31,Male,Chicago,Gold,83,4762.89,Clothing,2023-11-10,1,Full-Time Employed,83
1640,66,Male,Chicago,Platinum,60,4687.05,Home Goods,2023-04-28,1,Retired,60
1641,62,Male,Los Angeles,Gold,16,2788.81,Clothing,2023-10-27,0,Retired,16
1642,30,Female,Dallas,Bronze,91,967.96,Electronics,2023-02-03,0,Part-Time Employed,91
1643,29,Female,San Diego,Bronze,11,468.65,Home Goods,2023-05-12,0,Part-Time Employed,11
1644,32,Female,Houston,Gold,13,3149.04,Books,2023-09-07,0,Full-Time Employed,13
1645,37,Female,San Jose,Gold,81,2713.66,Books,2023-04-26,0,Part-Time Employed,81
1646,52,Male,Phoenix,Silver,95,2414.15,Clothing,2023-11-03,0,Part-Time Employed,95
1647,36,Male,Los Angeles,Silver,46,601.38,Home Goods,2023-05-02,0,Part-Time Employed,46
1648,56,Female,San Diego,Bronze,1,4385.48,Sports,2023-10-09,0,Full-Time Employed,1
1649,19,Female,San Antonio,Bronze,75,3666.36,Books,2023-08-24,0,Student,75
1650,49,Female,Phoenix,Platinum,5,4384.71,Sports,2023-12-06,0,Full-Time Employed,5
1651,23,Female,San Diego,Silver,1,2011.87,Electronics,2023-05-25,0,Part-Time Employed,1
1652,69,Female,San Diego,Silver,77,3120.07,Books,2023-07-05,0,Retired,77
1653,57,Female,Houston,Bronze,51,2449.17,Books,2023-12-30,0,Part-Time Employed,51
1654,66,Female,Chicago,Gold,54,4917.67,Books,2023-12-12,1,Retired,54
1655,26,Female,Phoenix,Silver,76,2010.91,Electronics,2023-07-29,0,Part-Time Employed,76
1656,50,Female,San Diego,Gold,73,4096.46,Electronics,2023-10-26,0,Full-Time Employed,73
1657,24,Male,Dallas,Silver,76,2989.93,Electronics,2023-09-21,0,Part-Time Employed,76
1658,51,Male,San Diego,Platinum,33,1641.74,Books,2023-03-06,0,Part-Time Employed,33
1659,18,Female,Philadelphia,Silver,32,2117.8,Electronics,2023-02-18,0,Student,32
1660,21,Female,Dallas,Silver,16,1826.43,Home Goods,2023-09-29,0,Student,16
1661,59,Male,San Jose,Gold,40,3848.34,Sports,2023-10-31,0,Full-Time Employed,40
1662,65,Female,Chicago,Gold,86,3365.9,Electronics,2023-07-31,0,Retired,86
1663,23,Female,San Antonio,Silver,51,669.52,Home Goods,2023-11-07,0,Part-Time Employed,51
1664,62,Female,Phoenix,Gold,14,3892.05,Electronics,2023-03-21,0,Retired,14
1665,52,Male,Phoenix,Gold,17,2360.61,Books,2023-01-21,0,Part-Time Employed,17
1666,19,Male,San Diego,Platinum,92,1699.95,Home Goods,2023-11-05,0,Student,92
1667,57,Female,New York,Platinum,79,1932.07,Home Goods,2023-10-21,0,Part-Time Employed,79
1668,29,Female,Los Angeles,Gold,8,737.41,Home Goods,2023-10-13,0,Part-Time Employed,8
1669,68,Female,New York,Bronze,20,1630.35,Home Goods,2023-08-22,0,Retired,20
1670,31,Female,Chicago,Gold,39,948.88,Home Goods,2023-06-19,0,Part-Time Employed,39
1671,30,Female,San Diego,Bronze,63,2342.27,Clothing,2023-07-31,0,Part-Time Employed,63
1672,30,Female,Dallas,Bronze,52,2686.77,Sports,2023-05-20,0,Part-Time Employed,52
1673,35,Female,Dallas,Platinum,6,4951.1,Home Goods,2023-10-24,0,Full-Time Employed,6
1674,59,Female,San Jose,Platinum,90,3867.6,Home Goods,2023-01-13,1,Full-Time Employed,90
1675,43,Female,San Jose,Bronze,87,2691.58,Sports,2023-12-21,0,Part-Time Employed,87
1676,61,Female,Dallas,Bronze,69,1934.21,Electronics,2023-10-13,1,Retired,69
1677,53,Male,San Diego,Bronze,31,879.13,Sports,2023-02-04,0,Part-Time Employed,31
1678,44,Female,Houston,Gold,32,1958.56,Home Goods,2023-04-10,0,Part-Time Employed,32
1679,52,Female,Philadelphia,Gold,89,2768.44,Books,2023-04-25,0,Part-Time Employed,89
1680,26,Female,Philadelphia,Silver,7,971.27,Home Goods,2023-05-08,0,Part-Time Employed,7
1681,60,Female,New York,Silver,5,4509.58,Clothing,2023-09-13,0,Full-Time Employed,5
1682,25,Female,Houston,Platinum,66,3231.67,Clothing,2023-07-11,0,Full-Time Employed,66
1683,31,Female,San Antonio,Platinum,74,2084.66,Clothing,2023-12-12,0,Part-Time Employed,74
1684,26,Female,Dallas,Silver,81,3991.86,Sports,2024-01-05,0,Full-Time Employed,81
1685,44,Male,Philadelphia,Platinum,69,759.29,Clothing,2023-10-10,0,Part-Time Employed,69
1686,37,Female,Phoenix,Platinum,69,4205.14,Books,2023-05-01,0,Full-Time Employed,69
1687,65,Female,Dallas,Gold,1,192.72,Clothing,2023-11-14,0,Retired,1
1688,69,Male,San Jose,Platinum,23,2035.91,Books,2023-08-04,1,Retired,23
1689,48,Female,Phoenix,Gold,13,2838.09,Home Goods,2023-05-31,0,Part-Time Employed,13
1690,29,Female,New York,Gold,19,922.84,Home Goods,2023-07-19,0,Part-Time Employed,19
1691,69,Male,New York,Gold,15,3382.09,Clothing,2023-01-10,1,Retired,15
1692,67,Female,Phoenix,Platinum,46,4809.43,Electronics,2023-01-15,0,Retired,46
1693,53,Female,San Jose,Bronze,86,496.5,Sports,2023-03-19,0,Part-Time Employed,86
1694,37,Female,San Diego,Silver,39,145.26,Sports,2023-06-16,0,Part-Time Employed,39
1695,40,Female,Chicago,Silver,10,3570.48,Home Goods,2023-11-07,1,Full-Time Employed,10
1696,54,Female,San Antonio,Bronze,42,3987.44,Home Goods,2023-12-07,0,Full-Time Employed,42
1697,37,Female,Dallas,Gold,49,2139.76,Clothing,2023-01-29,1,Part-Time Employed,49
1698,65,Female,Philadelphia,Silver,68,1795.08,Electronics,2023-09-20,0,Retired,68
1699,68,Female,San Jose,Bronze,14,1823.01,Sports,2023-10-27,0,Retired,14
1700,52,Male,Los Angeles,Silver,79,4208.84,Sports,2023-08-10,0,Full-Time Employed,79
1701,27,Female,New York,Platinum,56,383.23,Books,2023-05-08,0,Part-Time Employed,56
1702,61,Female,New York,Silver,8,4001.33,Electronics,2023-03-20,0,Retired,8
1703,36,Female,Phoenix,Platinum,58,794.31,Sports,2023-10-17,0,Part-Time Employed,58
1704,62,Female,Phoenix,Gold,26,4121.92,Clothing,2023-08-06,0,Retired,26
1705,23,Female,San Antonio,Gold,58,2753.18,Clothing,2023-03-08,0,Part-Time Employed,58
1706,44,Female,San Antonio,Gold,16,4196.02,Sports,2023-12-09,0,Full-Time Employed,16
1707,33,Female,Chicago,Gold,1,815.44,Sports,2023-12-31,0,Part-Time Employed,1
1708,49,Female,Chicago,Bronze,37,808.96,Clothing,2023-06-20,0,Part-Time Employed,37
1709,29,Female,Houston,Bronze,68,1153.98,Home Goods,2023-08-31,0,Part-Time Employed,68
1710,20,Female,Houston,Bronze,36,2635.88,Electronics,2023-05-14,0,Student,36
1711,60,Female,San Antonio,Gold,75,2270.85,Clothing,2023-12-11,0,Part-Time Employed,75
1712,32,Male,Phoenix,Silver,6,1381.84,Electronics,2023-05-22,0,Part-Time Employed,6
1713,30,Male,Philadelphia,Silver,77,1472.08,Sports,2023-12-21,0,Part-Time Employed,77
1714,28,Female,Los Angeles,Bronze,31,3853.84,Electronics,2023-01-07,1,Full-Time Employed,31
1715,25,Female,Houston,Gold,68,481.58,Clothing,2023-08-17,0,Part-Time Employed,68
1716,40,Female,Phoenix,Bronze,51,4501.13,Books,2023-12-13,0,Full-Time Employed,51
1717,33,Female,San Jose,Gold,58,2032.4,Sports,2023-11-17,0,Part-Time Employed,58
1718,21,Female,Philadelphia,Gold,80,3789.71,Electronics,2023-11-14,0,Student,80
1719,33,Male,Houston,Gold,79,857.59,Sports,2023-09-21,0,Part-Time Employed,79
1720,61,Male,Phoenix,Gold,50,3965.32,Electronics,2023-06-09,1,Retired,50
1721,50,Female,Chicago,Gold,44,1346.34,Clothing,2023-08-22,0,Part-Time Employed,44
1722,20,Female,Los Angeles,Silver,56,112.09,Sports,2023-12-15,0,Student,56
1723,64,Female,Phoenix,Platinum,65,3907.96,Clothing,2023-05-22,0,Retired,65
1724,43,Male,Dallas,Silver,20,2992.46,Clothing,2023-04-11,0,Part-Time Employed,20
1725,63,Male,San Antonio,Gold,28,3390.14,Electronics,2023-09-24,0,Retired,28
1726,24,Female,Chicago,Silver,89,3033.27,Sports,2023-05-23,0,Full-Time Employed,89
1727,31,Female,Los Angeles,Silver,59,1238.36,Sports,2023-10-17,0,Part-Time Employed,59
1728,64,Male,Chicago,Silver,41,1712.61,Sports,2023-11-29,0,Retired,41
1729,30,Female,Dallas,Silver,14,136.33,Books,2023-07-05,0,Part-Time Employed,14
1730,68,Male,San Antonio,Bronze,21,4569.2,Sports,2023-07-28,0,Retired,21
1731,48,Female,New York,Silver,24,2250.44,Clothing,2023-02-08,1,Part-Time Employed,24
1732,43,Female,Dallas,Gold,18,923.59,Electronics,2023-02-19,0,Part-Time Employed,18
1733,64,Male,Dallas,Bronze,34,102.08,Sports,2023-11-23,0,Retired,34
1734,19,Male,San Antonio,Platinum,19,3947.42,Books,2023-10-06,0,Student,19
1735,33,Male,Phoenix,Gold,37,1784.33,Books,2023-04-04,0,Part-Time Employed,37
1736,69,Male,New York,Platinum,59,1493.71,Clothing,2023-03-25,0,Retired,59
1737,26,Female,Dallas,Platinum,95,2704.34,Books,2023-04-10,0,Part-Time Employed,95
1738,62,Male,Houston,Bronze,3,2513.55,Electronics,2023-07-17,0,Retired,3
1739,45,Female,San Diego,Platinum,36,3132.52,Sports,2023-10-03,0,Full-Time Employed,36
1740,18,Female,Philadelphia,Platinum,37,120.64,Sports,2023-08-14,0,Student,37
1741,61,Female,Chicago,Bronze,56,1887.84,Electronics,2023-08-31,0,Retired,56
1742,54,Female,Dallas,Platinum,20,4875.45,Books,2023-09-01,0,Full-Time Employed,20
1743,46,Female,Dallas,Platinum,9,1115.3,Books,2023-09-04,0,Part-Time Employed,9
1744,60,Female,Los Angeles,Platinum,24,1707.95,Sports,2023-05-07,0,Part-Time Employed,24
1745,61,Male,New York,Bronze,44,658.92,Books,2023-07-13,0,Retired,44
1746,60,Female,Dallas,Gold,3,2551.96,Electronics,2023-08-26,1,Part-Time Employed,3
1747,37,Male,Phoenix,Bronze,8,2063.29,Home Goods,2023-06-23,0,Part-Time Employed,8
1748,52,Male,San Diego,Bronze,21,2081.48,Books,2023-08-12,0,Part-Time Employed,21
1749,23,Female,New York,Platinum,8,2165.49,Electronics,2023-12-01,1,Part-Time Employed,8
1750,52,Male,Dallas,Silver,57,3540.26,Electronics,2023-03-22,0,Full-Time Employed,57
1751,52,Female,San Jose,Platinum,49,2314.37,Electronics,2023-01-30,0,Part-Time Employed,49
1752,19,Female,San Diego,Silver,11,1376.85,Electronics,2023-05-06,1,Student,11
1753,50,Female,Philadelphia,Gold,55,2516.27,Books,2023-07-20,0,Part-Time Employed,55
1754,18,Male,Los Angeles,Silver,81,4733.88,Home Goods,2023-02-08,0,Student,81
1755,55,Female,Dallas,Platinum,65,2408.72,Electronics,2023-03-16,0,Part-Time Employed,65
1756,20,Female,New York,Gold,68,781.16,Sports,2023-12-29,0,Student,68
1757,23,Female,Philadelphia,Platinum,40,4134.91,Clothing,2023-05-07,0,Full-Time Employed,40
1758,30,Male,San Antonio,Platinum,80,4595.65,Sports,2023-11-13,0,Full-Time Employed,80
1759,19,Female,Los Angeles,Gold,32,1768.4,Clothing,2023-03-14,0,Student,32
1760,25,Female,San Jose,Bronze,65,208.14,Clothing,2023-03-30,0,Part-Time Employed,65
1761,57,Female,Chicago,Bronze,63,4047.96,Clothing,2023-06-29,0,Full-Time Employed,63
1762,52,Male,Los Angeles,Bronze,44,1693.0,Clothing,2023-03-01,0,Part-Time Employed,44
1763,62,Female,Phoenix,Platinum,48,2783.93,Home Goods,2023-03-14,0,Retired,48
1764,49,Female,Dallas,Gold,38,3944.72,Home Goods,2023-03-23,0,Full-Time Employed,38
1765,42,Male,Philadelphia,Platinum,77,2436.31,Clothing,2023-12-27,0,Part-Time Employed,77
1766,32,Female,San Jose,Gold,21,1532.75,Books,2023-08-31,0,Part-Time Employed,21
1767,69,Female,San Antonio,Bronze,43,4297.47,Books,2023-05-13,0,Retired,43
1768,68,Female,San Antonio,Platinum,97,4623.1,Home Goods,2023-10-26,0,Retired,97
1769,49,Male,Phoenix,Platinum,95,3613.02,Clothing,2023-02-26,0,Full-Time Employed,95
1770,39,Female,Dallas,Silver,58,159.28,Home Goods,2023-03-06,0,Part-Time Employed,58
1771,37,Female,Los Angeles,Bronze,42,311.4,Home Goods,2023-09-19,0,Part-Time Employed,42
1772,49,Male,San Jose,Platinum,85,2930.85,Home Goods,2023-06-12,0,Part-Time Employed,85
1773,41,Male,Dallas,Silver,77,3901.43,Sports,2023-03-23,0,Full-Time Employed,77
1774,66,Female,San Jose,Silver,75,793.03,Clothing,2023-02-28,0,Retired,75
1775,67,Female,Phoenix,Bronze,8,4522.35,Home Goods,2023-10-09,0,Retired,8
1776,53,Female,Philadelphia,Bronze,76,4593.39,Home Goods,2023-04-10,0,Full-Time Employed,76
1777,68,Female,Chicago,Bronze,70,3981.77,Home Goods,2023-03-31,0,Retired,70
1778,50,Male,Phoenix,Bronze,7,3277.67,Clothing,2023-10-11,1,Full-Time Employed,7
1779,18,Male,San Diego,Bronze,43,1899.9,Sports,2023-05-24,0,Student,43
1780,55,Female,Phoenix,Platinum,92,553.96,Sports,2023-11-12,0,Part-Time Employed,92
1781,38,Male,Dallas,Gold,90,4700.9,Clothing,2023-10-02,1,Full-Time Employed,90
1782,26,Female,Dallas,Bronze,37,1493.22,Electronics,2023-04-22,0,Part-Time Employed,37
1783,61,Female,San Diego,Silver,69,996.23,Sports,2023-11-16,0,Retired,69
1784,23,Female,New York,Gold,44,4745.34,Books,2023-11-10,0,Full-Time Employed,44
1785,58,Female,San Jose,Platinum,49,3025.16,Sports,2023-08-19,1,Full-Time Employed,49
1786,66,Male,Houston,Bronze,5,4779.02,Clothing,2023-11-15,0,Retired,5
1787,43,Female,San Jose,Bronze,38,4164.79,Sports,2023-08-07,0,Full-Time Employed,38
1788,24,Female,Phoenix,Bronze,70,1525.81,Sports,2023-03-12,0,Part-Time Employed,70
1789,36,Male,San Jose,Platinum,73,3363.07,Sports,2023-02-24,0,Full-Time Employed,73
1790,41,Male,San Jose,Platinum,79,3078.06,Sports,2023-07-05,0,Full-Time Employed,79
1791,23,Male,Philadelphia,Silver,87,2047.63,Home Goods,2023-12-27,0,Part-Time Employed,87
1792,28,Male,San Diego,Silver,89,2756.11,Books,2023-08-20,0,Part-Time Employed,89
1793,53,Female,Phoenix,Platinum,58,2686.71,Books,2023-04-23,1,Part-Time Employed,58
1794,68,Male,New York,Silver,76,417.63,Electronics,2023-06-09,0,Retired,76
1795,38,Male,New York,Bronze,12,979.86,Electronics,2023-09-01,0,Part-Time Employed,12
1796,18,Female,San Jose,Silver,37,2773.28,Clothing,2023-03-10,0,Student,37
1797,63,Female,Los Angeles,Silver,74,313.17,Sports,2023-03-18,0,Retired,74
1798,49,Male,Chicago,Silver,48,4069.67,Home Goods,2023-12-13,0,Full-Time Employed,48
1799,25,Female,Houston,Gold,53,2022.53,Books,2023-05-02,0,Part-Time Employed,53
1800,34,Female,San Jose,Gold,40,470.51,Sports,2023-09-23,0,Part-Time Employed,40
1801,53,Female,Chicago,Gold,65,4222.68,Clothing,2023-01-24,1,Full-Time Employed,65
1802,55,Female,San Antonio,Platinum,70,436.11,Electronics,2023-11-22,1,Part-Time Employed,70
1803,35,Female,Philadelphia,Gold,80,925.8,Sports,2023-02-14,1,Part-Time Employed,80
1804,34,Male,San Antonio,Silver,88,3856.65,Home Goods,2023-08-10,0,Full-Time Employed,88
1805,38,Female,Los Angeles,Gold,19,4674.93,Sports,2023-11-17,0,Full-Time Employed,19
1806,53,Male,San Diego,Platinum,55,269.5,Home Goods,2023-02-13,0,Part-Time Employed,55
1807,53,Female,Phoenix,Platinum,10,396.44,Books,2023-03-04,0,Part-Time Employed,10
1808,41,Female,San Jose,Bronze,23,2464.87,Sports,2023-06-22,0,Part-Time Employed,23
1809,42,Male,Houston,Platinum,42,2157.43,Electronics,2023-08-17,0,Part-Time Employed,42
1810,28,Female,San Diego,Gold,18,4820.7,Books,2023-10-01,0,Full-Time Employed,18
1811,39,Female,Chicago,Silver,17,2292.4,Electronics,2023-11-13,0,Part-Time Employed,17
1812,38,Male,Houston,Silver,86,3580.51,Home Goods,2023-03-27,1,Full-Time Employed,86
1813,59,Female,Los Angeles,Platinum,44,1816.95,Books,2023-03-06,0,Part-Time Employed,44
1814,45,Female,New York,Platinum,51,1002.9,Clothing,2023-08-06,1,Part-Time Employed,51
1815,38,Female,San Jose,Platinum,56,3478.87,Electronics,2023-02-28,0,Full-Time Employed,56
1816,55,Female,New York,Silver,34,2330.8,Electronics,2023-02-21,0,Part-Time Employed,34
1817,65,Male,Chicago,Bronze,86,2889.29,Clothing,2023-02-24,0,Retired,86
1818,38,Female,San Jose,Silver,75,4042.81,Clothing,2023-11-21,0,Full-Time Employed,75
1819,36,Female,Philadelphia,Gold,50,1831.85,Clothing,2023-03-28,1,Part-Time Employed,50
1820,37,Female,San Jose,Platinum,80,2513.34,Books,2023-02-25,0,Part-Time Employed,80
1821,28,Female,Dallas,Platinum,25,2583.58,Home Goods,2023-08-28,1,Part-Time Employed,25
1822,25,Male,San Jose,Bronze,32,434.6,Clothing,2023-11-21,0,Part-Time Employed,32
1823,60,Male,San Jose,Gold,37,3468.81,Sports,2023-05-25,0,Full-Time Employed,37
1824,59,Male,Phoenix,Silver,21,2275.0,Home Goods,2023-01-09,1,Part-Time Employed,21
1825,49,Male,Los Angeles,Silver,53,3035.9,Sports,2023-12-17,0,Full-Time Employed,53
1826,32,Female,San Jose,Platinum,64,4446.08,Electronics,2023-06-14,0,Full-Time Employed,64
1827,47,Female,San Antonio,Gold,53,1384.94,Clothing,2023-12-03,0,Part-Time Employed,53
1828,69,Female,Phoenix,Bronze,59,3401.07,Clothing,2023-11-11,0,Retired,59
1829,69,Female,Houston,Platinum,7,2832.14,Home Goods,2023-11-15,0,Retired,7
1830,49,Female,Houston,Silver,44,2751.25,Clothing,2023-03-10,1,Part-Time Employed,44
1831,51,Male,Phoenix,Silver,84,4688.77,Sports,2023-09-09,0,Full-Time Employed,84
1832,48,Female,Philadelphia,Gold,77,1859.53,Home Goods,2023-05-03,0,Part-Time Employed,77
1833,57,Female,Philadelphia,Platinum,32,434.82,Clothing,2023-08-24,0,Part-Time Employed,32
1834,61,Female,Philadelphia,Silver,3,1777.17,Home Goods,2023-01-22,0,Retired,3
1835,51,Male,New York,Gold,25,130.06,Sports,2023-11-02,0,Part-Time Employed,25
1836,47,Male,Houston,Bronze,44,4130.84,Sports,2023-07-08,0,Full-Time Employed,44
1837,26,Female,Los Angeles,Platinum,63,4945.78,Sports,2023-07-16,1,Full-Time Employed,63
1838,53,Male,Los Angeles,Silver,66,4082.67,Electronics,2023-05-15,0,Full-Time Employed,66
1839,24,Female,Dallas,Gold,30,3989.68,Sports,2023-06-19,0,Full-Time Employed,30
1840,26,Female,Los Angeles,Bronze,31,3261.6,Home Goods,2023-06-23,0,Full-Time Employed,31
1841,63,Female,Chicago,Gold,27,2920.02,Home Goods,2023-09-05,1,Retired,27
1842,52,Female,San Antonio,Bronze,6,2882.17,Sports,2023-06-18,0,Part-Time Employed,6
1843,28,Female,San Diego,Gold,99,2086.08,Electronics,2023-06-20,0,Part-Time Employed,100
1844,68,Male,San Antonio,Bronze,57,949.18,Books,2023-11-29,0,Retired,57
1845,56,Female,San Diego,Gold,74,3298.97,Sports,2023-06-06,0,Full-Time Employed,74
1846,42,Female,Dallas,Gold,9,223.37,Clothing,2023-03-02,1,Part-Time Employed,9
1847,43,Male,San Diego,Silver,58,1235.61,Clothing,2023-12-01,0,Part-Time Employed,58
1848,48,Male,Los Angeles,Silver,78,120.77,Electronics,2023-01-24,0,Part-Time Employed,78
1849,27,Female,San Antonio,Gold,96,2545.96,Books,2023-07-20,0,Part-Time Employed,96
1850,48,Female,Phoenix,Bronze,49,1846.54,Sports,2023-11-02,0,Part-Time Employed,49
1851,61,Male,Phoenix,Platinum,88,2192.88,Books,2023-08-28,0,Retired,88
1852,52,Female,Philadelphia,Silver,41,2909.38,Electronics,2023-01-19,0,Part-Time Employed,41
1853,45,Female,San Diego,Bronze,14,472.65,Books,2023-01-14,0,Part-Time Employed,14
1854,25,Female,San Antonio,Platinum,67,1387.67,Sports,2023-07-28,0,Part-Time Employed,67
1855,43,Female,San Jose,Silver,87,1227.08,Home Goods,2023-01-09,0,Part-Time Employed,87
1856,34,Male,Phoenix,Bronze,45,4443.01,Electronics,2023-10-20,0,Full-Time Employed,45
1857,62,Male,New York,Bronze,54,3732.07,Electronics,2023-07-28,0,Retired,54
1858,20,Male,Philadelphia,Platinum,18,1010.88,Clothing,2023-02-20,0,Student,18
1859,48,Female,San Diego,Platinum,70,4207.91,Clothing,2023-03-31,0,Full-Time Employed,70
1860,22,Female,San Antonio,Platinum,62,2514.36,Electronics,2023-05-20,1,Part-Time Employed,62
1861,26,Female,Dallas,Gold,80,4081.04,Sports,2023-05-24,0,Full-Time Employed,80
1862,66,Female,Dallas,Silver,58,3684.76,Clothing,2023-06-07,0,Retired,58
1863,38,Male,Dallas,Silver,47,1872.14,Electronics,2023-08-14,0,Part-Time Employed,47
1864,65,Male,Los Angeles,Silver,89,3048.62,Clothing,2023-06-07,0,Retired,89
1865,51,Male,Dallas,Bronze,20,3037.69,Clothing,2023-12-24,0,Full-Time Employed,20
1866,24,Female,Houston,Bronze,5,4608.33,Books,2023-08-10,0,Full-Time Employed,5
1867,47,Female,Philadelphia,Silver,1,571.22,Books,2023-04-08,0,Part-Time Employed,1
1868,24,Female,Dallas,Gold,65,4213.76,Books,2023-09-18,1,Full-Time Employed,65
1869,54,Male,San Diego,Gold,75,2028.77,Clothing,2023-01-22,0,Part-Time Employed,75
1870,44,Male,San Diego,Platinum,94,788.92,Electronics,2023-04-26,0,Part-Time Employed,94
1871,51,Male,Dallas,Gold,89,1502.06,Home Goods,2023-07-24,0,Part-Time Employed,89
1872,38,Female,San Antonio,Gold,10,953.95,Sports,2023-04-15,0,Part-Time Employed,10
1873,33,Female,Phoenix,Platinum,12,537.18,Sports,2023-11-06,1,Part-Time Employed,12
1874,29,Female,Phoenix,Platinum,85,1381.63,Sports,2023-09-19,1,Part-Time Employed,85
1875,33,Male,Houston,Platinum,61,2279.26,Books,2023-12-14,0,Part-Time Employed,61
1876,60,Male,San Antonio,Bronze,66,3593.81,Clothing,2023-06-05,0,Full-Time Employed,66
1877,39,Female,Phoenix,Platinum,12,4769.07,Clothing,2023-08-24,0,Full-Time Employed,12
1878,45,Female,San Diego,Gold,6,1021.81,Electronics,2023-01-25,1,Part-Time Employed,6
1879,61,Male,San Jose,Gold,91,543.92,Electronics,2023-10-27,0,Retired,91
1880,36,Female,Dallas,Gold,14,2039.73,Books,2023-08-14,0,Part-Time Employed,14
1881,28,Female,Houston,Bronze,4,3708.05,Books,2023-02-27,0,Full-Time Employed,4
1882,30,Male,New York,Bronze,97,4144.6,Home Goods,2023-09-10,0,Full-Time Employed,97
1883,66,Female,San Jose,Bronze,97,1089.12,Books,2023-09-27,0,Retired,97
1884,68,Male,San Diego,Platinum,5,1728.6,Home Goods,2023-10-28,0,Retired,5
1885,20,Female,Philadelphia,Gold,37,536.28,Electronics,2023-03-19,0,Student,37
1886,29,Female,Los Angeles,Gold,66,1905.7,Electronics,2023-12-03,0,Part-Time Employed,66
1887,24,Male,San Antonio,Silver,34,1692.37,Home Goods,2023-12-15,0,Part-Time Employed,34
1888,51,Female,Phoenix,Bronze,92,2820.96,Sports,2023-02-25,0,Part-Time Employed,92
1889,41,Male,San Jose,Platinum,57,3538.95,Sports,2023-04-27,0,Full-Time Employed,57
1890,59,Male,San Jose,Bronze,44,2296.6,Books,2023-11-08,0,Part-Time Employed,44
1891,48,Female,Dallas,Silver,91,106.46,Home Goods,2023-02-16,0,Part-Time Employed,91
1892,44,Male,Houston,Silver,22,3716.04,Books,2023-06-18,0,Full-Time Employed,22
1893,60,Male,Dallas,Platinum,41,1087.32,Electronics,2023-02-20,0,Part-Time Employed,41
1894,42,Female,Los Angeles,Platinum,23,3290.84,Sports,2023-06-19,0,Full-Time Employed,23
1895,21,Female,San Jose,Gold,79,4464.6,Clothing,2023-02-15,0,Student,79
1896,38,Female,Los Angeles,Bronze,76,2104.68,Clothing,2023-08-25,1,Part-Time Employed,76
1897,41,Female,Phoenix,Platinum,85,251.23,Clothing,2023-02-04,0,Part-Time Employed,85
1898,29,Female,Los Angeles,Gold,56,4668.22,Books,2023-08-27,1,Full-Time Employed,56
1899,22,Female,Chicago,Gold,16,1533.9,Home Goods,2023-03-11,1,Part-Time Employed,16
1900,61,Female,Chicago,Bronze,67,3669.79,Books,2023-08-14,0,Retired,67
1901,68,Male,Philadelphia,Silver,83,1777.79,Clothing,2023-09-04,0,Retired,83
1902,24,Female,San Antonio,Bronze,74,4223.91,Home Goods,2023-07-27,1,Full-Time Employed,74
1903,47,Female,Chicago,Bronze,95,3295.1,Home Goods,2023-12-05,0,Full-Time Employed,95
1904,28,Female,Houston,Bronze,88,1535.78,Home Goods,2023-05-04,0,Part-Time Employed,88
1905,42,Male,Phoenix,Gold,55,769.06,Books,2023-02-10,0,Part-Time Employed,55
1906,39,Female,Houston,Bronze,50,900.48,Books,2023-08-21,0,Part-Time Employed,50
1907,27,Female,New York,Bronze,57,3910.71,Home Goods,2023-07-29,1,Full-Time Employed,57
1908,56,Female,Philadelphia,Bronze,26,596.37,Electronics,2024-01-03,0,Part-Time Employed,26
1909,28,Female,Phoenix,Platinum,8,814.33,Sports,2023-12-25,0,Part-Time Employed,8
1910,27,Female,Houston,Silver,11,2997.34,Electronics,2023-05-12,0,Part-Time Employed,11
1911,55,Female,Chicago,Platinum,88,719.88,Sports,2023-03-01,0,Part-Time Employed,88
1912,29,Male,Houston,Gold,39,361.7,Home Goods,2023-05-07,0,Part-Time Employed,39
1913,37,Male,Chicago,Gold,69,1050.74,Electronics,2023-01-26,1,Part-Time Employed,69
1914,54,Male,New York,Silver,53,1528.92,Books,2023-06-03,0,Part-Time Employed,53
1915,65,Female,Phoenix,Silver,17,2066.79,Books,2023-07-06,0,Retired,17
1916,68,Female,Los Angeles,Bronze,78,3503.02,Home Goods,2023-05-09,0,Retired,78
1917,64,Female,Philadelphia,Bronze,33,3814.24,Books,2023-08-03,0,Retired,33
1918,47,Male,Houston,Silver,72,3173.11,Electronics,2023-10-20,0,Full-Time Employed,72
1919,46,Female,Chicago,Platinum,98,2652.05,Books,2023-07-18,0,Part-Time Employed,98
1920,57,Female,Los Angeles,Bronze,32,416.27,Sports,2023-09-20,0,Part-Time Employed,32
1921,24,Female,San Antonio,Bronze,99,2332.2,Clothing,2023-07-14,1,Part-Time Employed,100
1922,20,Female,New York,Bronze,29,620.3,Electronics,2023-04-06,1,Student,29
1923,27,Female,San Jose,Platinum,59,4175.15,Electronics,2023-04-18,0,Full-Time Employed,59
1924,53,Female,Phoenix,Platinum,46,1533.54,Sports,2023-10-21,0,Part-Time Employed,46
1925,26,Male,New York,Bronze,81,2078.01,Sports,2023-01-14,1,Part-Time Employed,81
